,Date,Account Number,Balance,AccountType_actual,AccountType
30418,2014-01-10,93,-37784.38388890633,Sole Trader,Limited Company
30419,2014-01-11,93,-186361.15385755623,Sole Trader,Limited Company
30420,2014-01-12,93,-546886.4487546767,Sole Trader,Limited Company
30421,2014-01-13,93,110857.96033191483,Sole Trader,Limited Company
30422,2014-01-15,93,-33474.47111934403,Sole Trader,Limited Company
30423,2014-01-15,93,-37721.380779070896,Sole Trader,Limited Company
30424,2014-01-17,93,-19494.299695178895,Sole Trader,Limited Company
30425,2014-01-18,93,34364.20837685425,Sole Trader,Limited Company
30426,2014-01-19,93,-223303.91405000896,Sole Trader,Limited Company
30427,2014-01-20,93,267612.2484996732,Sole Trader,Limited Company
30428,2014-01-20,93,209757.29444828897,Sole Trader,Limited Company
30429,2014-01-22,93,62342.306278952456,Sole Trader,Limited Company
30430,2014-01-23,93,-247016.7904951932,Sole Trader,Limited Company
30431,2014-01-23,93,312514.5972717537,Sole Trader,Limited Company
30432,2014-01-24,93,118075.84520590893,Sole Trader,Limited Company
30433,2014-01-26,93,70031.15559513884,Sole Trader,Limited Company
30434,2014-01-27,93,142699.7563370173,Sole Trader,Limited Company
30435,2014-01-28,93,143944.59413186403,Sole Trader,Limited Company
30436,2014-01-28,93,309612.0407623994,Sole Trader,Limited Company
30437,2014-01-29,93,-53228.43621423727,Sole Trader,Limited Company
30438,2014-01-30,93,-123844.65801566583,Sole Trader,Limited Company
30439,2014-02-01,93,-232906.23988486468,Sole Trader,Limited Company
30440,2014-02-01,93,77711.7246182909,Sole Trader,Limited Company
30441,2014-02-02,93,-63915.86509567438,Sole Trader,Limited Company
30442,2014-02-03,93,-108313.15648309382,Sole Trader,Limited Company
30443,2014-02-04,93,170653.0538504431,Sole Trader,Limited Company
30444,2014-02-04,93,-217580.49047480483,Sole Trader,Limited Company
30445,2014-02-06,93,-204295.86366551992,Sole Trader,Limited Company
30446,2014-02-07,93,-134200.79419487045,Sole Trader,Limited Company
30447,2014-02-08,93,-130969.71857777187,Sole Trader,Limited Company
30448,2014-02-10,93,181263.8950826169,Sole Trader,Limited Company
30449,2014-02-11,93,-511840.4830235333,Sole Trader,Limited Company
30450,2014-02-11,93,-158192.82179042947,Sole Trader,Limited Company
30451,2014-02-12,93,109111.00070861715,Sole Trader,Limited Company
30452,2014-02-12,93,68410.2021915121,Sole Trader,Limited Company
30453,2014-02-13,93,102623.76565273426,Sole Trader,Limited Company
30454,2014-02-13,93,367834.85037474456,Sole Trader,Limited Company
30455,2014-02-14,93,182132.37432610075,Sole Trader,Limited Company
30456,2014-02-15,93,-4414.408179027087,Sole Trader,Limited Company
30457,2014-02-16,93,173838.6384688912,Sole Trader,Limited Company
30458,2014-02-17,93,79333.12341665296,Sole Trader,Limited Company
30459,2014-02-18,93,-53649.89098255339,Sole Trader,Limited Company
30460,2014-02-20,93,71460.10337740323,Sole Trader,Limited Company
30461,2014-02-20,93,-181807.35710257202,Sole Trader,Limited Company
30462,2014-02-22,93,330951.1049847245,Sole Trader,Limited Company
30463,2014-02-23,93,44579.27589624733,Sole Trader,Limited Company
30464,2014-02-24,93,98093.4331022164,Sole Trader,Limited Company
30465,2014-02-25,93,203789.93627462484,Sole Trader,Limited Company
30466,2014-02-27,93,-115674.22564189232,Sole Trader,Limited Company
30467,2014-02-28,93,-23299.833294790733,Sole Trader,Limited Company
30468,2014-03-01,93,-271296.06732722407,Sole Trader,Limited Company
30469,2014-03-02,93,42567.022972408566,Sole Trader,Limited Company
30470,2014-03-04,93,-74418.93092450332,Sole Trader,Limited Company
30471,2014-03-04,93,-88487.54357145645,Sole Trader,Limited Company
30472,2014-03-05,93,109541.94036027452,Sole Trader,Limited Company
30473,2014-03-06,93,-128328.3050998339,Sole Trader,Limited Company
30474,2014-03-07,93,-26560.608642650448,Sole Trader,Limited Company
30475,2014-03-09,93,130464.80344763893,Sole Trader,Limited Company
30476,2014-03-10,93,181637.5407751372,Sole Trader,Limited Company
30477,2014-03-11,93,-150783.2754637322,Sole Trader,Limited Company
30478,2014-03-11,93,139913.04294928204,Sole Trader,Limited Company
30479,2014-03-13,93,-134241.8211235599,Sole Trader,Limited Company
30480,2014-03-13,93,398851.85631085705,Sole Trader,Limited Company
30481,2014-03-14,93,9202.402121961,Sole Trader,Limited Company
30482,2014-03-15,93,-57360.697220044385,Sole Trader,Limited Company
30483,2014-03-17,93,-6926.232034196175,Sole Trader,Limited Company
30484,2014-03-18,93,-204295.86366551992,Sole Trader,Limited Company
30485,2014-03-19,93,18902.24915864112,Sole Trader,Limited Company
30486,2014-03-19,93,8691.190191866102,Sole Trader,Limited Company
30487,2014-03-20,93,258029.7832209706,Sole Trader,Limited Company
30488,2014-03-20,93,133436.8820261369,Sole Trader,Limited Company
30489,2014-03-21,93,179409.43336638017,Sole Trader,Limited Company
30490,2014-03-22,93,238912.59088110784,Sole Trader,Limited Company
30491,2014-03-24,93,33616.61331358491,Sole Trader,Limited Company
30492,2014-03-25,93,-204295.86366551992,Sole Trader,Limited Company
30493,2014-03-25,93,68195.60290993884,Sole Trader,Limited Company
30494,2014-03-26,93,59525.164332707296,Sole Trader,Limited Company
30495,2014-03-27,93,115120.32721347956,Sole Trader,Limited Company
30496,2014-03-28,93,-189084.98560674748,Sole Trader,Limited Company
30497,2014-03-29,93,-144556.8089027836,Sole Trader,Limited Company
30498,2014-03-30,93,106553.44291221467,Sole Trader,Limited Company
30499,2014-03-31,93,-154867.75776156638,Sole Trader,Limited Company
30500,2014-04-01,93,-108932.16406174879,Sole Trader,Limited Company
30501,2014-04-02,93,35833.42389223649,Sole Trader,Limited Company
30502,2014-04-03,93,-19077.693655913405,Sole Trader,Limited Company
30503,2014-04-05,93,-5721.823934189219,Sole Trader,Limited Company
30504,2014-04-06,93,-193703.7492574457,Sole Trader,Limited Company
30505,2014-04-07,93,28197.272871327004,Sole Trader,Limited Company
30506,2014-04-08,93,131405.49737389374,Sole Trader,Limited Company
30507,2014-04-09,93,113794.9539523971,Sole Trader,Limited Company
30508,2014-04-10,93,-32066.2949279187,Sole Trader,Limited Company
30509,2014-04-11,93,-136874.55952676636,Sole Trader,Limited Company
30510,2014-04-12,93,209123.983625065,Sole Trader,Limited Company
30511,2014-04-13,93,-266901.45869969367,Sole Trader,Limited Company
30512,2014-04-14,93,-109343.73916502646,Sole Trader,Limited Company
30513,2014-04-15,93,527386.1364995814,Sole Trader,Limited Company
30514,2014-04-17,93,21861.107611585554,Sole Trader,Limited Company
30515,2014-04-18,93,290865.7002753535,Sole Trader,Limited Company
30516,2014-04-20,93,103337.3082639653,Sole Trader,Limited Company
30517,2014-04-21,93,114351.06976990041,Sole Trader,Limited Company
30518,2014-04-21,93,385333.07334207435,Sole Trader,Limited Company
30519,2014-04-23,93,37415.526727812365,Sole Trader,Limited Company
30520,2014-04-24,93,55584.37245005858,Sole Trader,Limited Company
30521,2014-04-25,93,151100.8728158744,Sole Trader,Limited Company
30522,2014-04-26,93,112900.25715517387,Sole Trader,Limited Company
30523,2014-04-28,93,35866.60580001937,Sole Trader,Limited Company
30524,2014-04-29,93,-101686.51287504926,Sole Trader,Limited Company
30525,2014-04-30,93,-155196.9854518441,Sole Trader,Limited Company
30526,2014-04-30,93,164068.8239683321,Sole Trader,Limited Company
30527,2014-05-01,93,211944.9114265605,Sole Trader,Limited Company
30528,2014-05-02,93,-204295.86366551992,Sole Trader,Limited Company
30529,2014-05-03,93,-255131.19423578237,Sole Trader,Limited Company
30530,2014-05-04,93,-304972.70743499306,Sole Trader,Limited Company
30531,2014-05-05,93,28303.013630539936,Sole Trader,Limited Company
30532,2014-05-05,93,-99853.4301061089,Sole Trader,Limited Company
30533,2014-05-07,93,-24475.472943937755,Sole Trader,Limited Company
30534,2014-05-08,93,311642.6763416786,Sole Trader,Limited Company
30535,2014-05-09,93,135030.09948488104,Sole Trader,Limited Company
30536,2014-05-10,93,128752.88829192647,Sole Trader,Limited Company
30537,2014-05-11,93,-302591.9915937361,Sole Trader,Limited Company
30538,2014-05-11,93,369125.4828464704,Sole Trader,Limited Company
30539,2014-05-12,93,155338.52028962772,Sole Trader,Limited Company
30540,2014-05-13,93,346844.97562492656,Sole Trader,Limited Company
30541,2014-05-15,93,214665.66590303485,Sole Trader,Limited Company
30542,2014-05-16,93,54207.83953005768,Sole Trader,Limited Company
30543,2014-05-18,93,-215267.19120030626,Sole Trader,Limited Company
30544,2014-05-19,93,-204295.86366551992,Sole Trader,Limited Company
30545,2014-05-20,93,101355.66610557359,Sole Trader,Limited Company
30546,2014-05-21,93,-253550.3668487668,Sole Trader,Limited Company
30547,2014-05-23,93,-113227.5306441592,Sole Trader,Limited Company
30548,2014-05-23,93,-68220.26104408305,Sole Trader,Limited Company
30549,2014-05-24,93,81286.07810504572,Sole Trader,Limited Company
30550,2014-05-25,93,126496.41733661434,Sole Trader,Limited Company
30551,2014-05-27,93,173688.05455791554,Sole Trader,Limited Company
30552,2014-05-28,93,-148856.83188469984,Sole Trader,Limited Company
30553,2014-05-29,93,48763.233059176826,Sole Trader,Limited Company
30554,2014-05-30,93,-205185.43842328675,Sole Trader,Limited Company
30555,2014-05-31,93,33897.515675078175,Sole Trader,Limited Company
30556,2014-06-01,93,377679.167267397,Sole Trader,Limited Company
30557,2014-06-02,93,192904.3269811764,Sole Trader,Limited Company
30558,2014-06-04,93,239244.57192065858,Sole Trader,Limited Company
30559,2014-06-04,93,271978.4935806485,Sole Trader,Limited Company
30560,2014-06-05,93,-5063.267327557522,Sole Trader,Limited Company
30561,2014-06-06,93,166417.87629294943,Sole Trader,Limited Company
30562,2014-06-07,93,25146.845309839584,Sole Trader,Limited Company
30563,2014-06-09,93,-132044.88122366907,Sole Trader,Limited Company
30564,2014-06-10,93,49281.63204068292,Sole Trader,Limited Company
30565,2014-06-11,93,79351.38460080198,Sole Trader,Limited Company
30566,2014-06-13,93,120138.22528268874,Sole Trader,Limited Company
30567,2014-06-15,93,-236195.6217218624,Sole Trader,Limited Company
30568,2014-06-15,93,464152.15022948774,Sole Trader,Limited Company
30569,2014-06-16,93,511102.82889896963,Sole Trader,Limited Company
30570,2014-06-17,93,258682.40797953616,Sole Trader,Limited Company
30571,2014-06-18,93,-67430.61666875449,Sole Trader,Limited Company
30572,2014-06-20,93,110737.90620552527,Sole Trader,Limited Company
30573,2014-06-21,93,-55355.742696300644,Sole Trader,Limited Company
30574,2014-06-22,93,258734.15474969667,Sole Trader,Limited Company
30575,2014-06-23,93,-107876.77086853616,Sole Trader,Limited Company
30576,2014-06-24,93,108172.79694383725,Sole Trader,Limited Company
30577,2014-06-25,93,16757.248358455574,Sole Trader,Limited Company
30578,2014-06-26,93,17323.000898414466,Sole Trader,Limited Company
30579,2014-06-27,93,-383633.68943657575,Sole Trader,Limited Company
30580,2014-06-28,93,-204295.86366551992,Sole Trader,Limited Company
30581,2014-06-30,93,-13853.213410367054,Sole Trader,Limited Company
30582,2014-07-01,93,205687.3988280372,Sole Trader,Limited Company
30583,2014-07-02,93,51691.58197275043,Sole Trader,Limited Company
30584,2014-07-03,93,89063.50023791916,Sole Trader,Limited Company
30585,2014-07-04,93,-120544.68793109615,Sole Trader,Limited Company
30586,2014-07-05,93,-19074.41393104408,Sole Trader,Limited Company
30587,2014-07-06,93,41446.187120923714,Sole Trader,Limited Company
30588,2014-07-08,93,141912.9462918227,Sole Trader,Limited Company
30589,2014-07-09,93,47532.3239724171,Sole Trader,Limited Company
30590,2014-07-10,93,208825.6906236782,Sole Trader,Limited Company
30591,2014-07-11,93,4964.471215194324,Sole Trader,Limited Company
30592,2014-07-12,93,-136457.73079013318,Sole Trader,Limited Company
30593,2014-07-13,93,83442.07205710805,Sole Trader,Limited Company
30594,2014-07-14,93,129955.51481299213,Sole Trader,Limited Company
30595,2014-07-15,93,24850.941243851412,Sole Trader,Limited Company
30596,2014-07-17,93,429479.5062674208,Sole Trader,Limited Company
30597,2014-07-18,93,160784.52368036035,Sole Trader,Limited Company
30598,2014-07-19,93,164207.70614489744,Sole Trader,Limited Company
30599,2014-07-20,93,68923.51962399227,Sole Trader,Limited Company
30600,2014-07-21,93,-85580.29017216581,Sole Trader,Limited Company
30601,2014-07-23,93,-204295.86366551992,Sole Trader,Limited Company
30602,2014-07-24,93,68392.95326812525,Sole Trader,Limited Company
30603,2014-07-25,93,-23646.249172809592,Sole Trader,Limited Company
30604,2014-07-26,93,390490.5014347367,Sole Trader,Limited Company
30605,2014-07-27,93,44309.24521533941,Sole Trader,Limited Company
30606,2014-07-28,93,-54523.92753762141,Sole Trader,Limited Company
30607,2014-07-29,93,118814.16796059709,Sole Trader,Limited Company
30608,2014-07-30,93,-16972.373477603658,Sole Trader,Limited Company
30609,2014-07-31,93,50101.09761806406,Sole Trader,Limited Company
30610,2014-08-02,93,193946.0242862773,Sole Trader,Limited Company
30611,2014-08-03,93,352118.0443870555,Sole Trader,Limited Company
30612,2014-08-04,93,250318.70465844765,Sole Trader,Limited Company
30613,2014-08-04,93,115309.21507169446,Sole Trader,Limited Company
30614,2014-08-05,93,75832.80668204097,Sole Trader,Limited Company
30615,2014-08-06,93,218530.47749287752,Sole Trader,Limited Company
30616,2014-08-07,93,68642.53628163796,Sole Trader,Limited Company
30617,2014-08-08,93,-204295.86366551992,Sole Trader,Limited Company
30618,2014-08-09,93,-8633.470545187534,Sole Trader,Limited Company
30619,2014-08-10,93,-77034.13697130955,Sole Trader,Limited Company
30620,2014-08-11,93,294308.39912738465,Sole Trader,Limited Company
30621,2014-08-11,93,140331.83547179378,Sole Trader,Limited Company
30622,2014-08-12,93,202114.56373242557,Sole Trader,Limited Company
30623,2014-08-14,93,1629.9830386357207,Sole Trader,Limited Company
30624,2014-08-15,93,-131794.7009763067,Sole Trader,Limited Company
30625,2014-08-16,93,-354293.89835724956,Sole Trader,Limited Company
30626,2014-08-17,93,-92035.69974968712,Sole Trader,Limited Company
30627,2014-08-18,93,118274.99738825194,Sole Trader,Limited Company
30628,2014-08-20,93,113284.38986918994,Sole Trader,Limited Company
30629,2014-08-21,93,92425.90656629752,Sole Trader,Limited Company
30630,2014-08-22,93,91797.41410430131,Sole Trader,Limited Company
30631,2014-08-23,93,407185.5157325253,Sole Trader,Limited Company
30632,2014-08-24,93,-64562.98315569392,Sole Trader,Limited Company
30633,2014-08-25,93,75023.949597447,Sole Trader,Limited Company
30634,2014-08-27,93,139322.00413548492,Sole Trader,Limited Company
30635,2014-08-28,93,-23520.85030959593,Sole Trader,Limited Company
30636,2014-08-29,93,14706.286583072651,Sole Trader,Limited Company
30637,2014-08-30,93,89309.90475263877,Sole Trader,Limited Company
30638,2014-08-31,93,336082.5382210151,Sole Trader,Limited Company
30639,2014-09-01,93,119287.37962168135,Sole Trader,Limited Company
30640,2014-09-02,93,241845.5961941873,Sole Trader,Limited Company
30641,2014-09-03,93,367579.8011531162,Sole Trader,Limited Company
30642,2014-09-04,93,275494.196678845,Sole Trader,Limited Company
30643,2014-09-05,93,-204295.86366551992,Sole Trader,Limited Company
30644,2014-09-06,93,41807.766665159375,Sole Trader,Limited Company
30645,2014-09-07,93,233822.98425950878,Sole Trader,Limited Company
30646,2014-09-08,93,290303.8955523669,Sole Trader,Limited Company
30647,2014-09-09,93,326265.7953115233,Sole Trader,Limited Company
30648,2014-09-10,93,38608.17235776328,Sole Trader,Limited Company
30649,2014-09-10,93,167515.45039212034,Sole Trader,Limited Company
30650,2014-09-10,93,117210.42298992671,Sole Trader,Limited Company
30651,2014-09-12,93,-313115.81889079645,Sole Trader,Limited Company
30652,2014-09-13,93,107554.91297462827,Sole Trader,Limited Company
30653,2014-09-14,93,-225554.71634505317,Sole Trader,Limited Company
30654,2014-09-15,93,77280.60275969637,Sole Trader,Limited Company
30655,2014-09-16,93,39524.47079965056,Sole Trader,Limited Company
30656,2014-09-17,93,-11905.137818847841,Sole Trader,Limited Company
30657,2014-09-18,93,-204295.86366551992,Sole Trader,Limited Company
30658,2014-09-18,93,-79763.48554165446,Sole Trader,Limited Company
30659,2014-09-19,93,-80112.82685327588,Sole Trader,Limited Company
30660,2014-09-20,93,88367.42924744263,Sole Trader,Limited Company
30661,2014-09-21,93,-33752.90356457769,Sole Trader,Limited Company
30662,2014-09-22,93,317164.6802704325,Sole Trader,Limited Company
30663,2014-09-23,93,100991.59639986302,Sole Trader,Limited Company
30664,2014-09-24,93,248991.59030885436,Sole Trader,Limited Company
30665,2014-09-25,93,-35893.055635712575,Sole Trader,Limited Company
30666,2014-09-26,93,-24486.56732189076,Sole Trader,Limited Company
30667,2014-09-27,93,38846.66099332299,Sole Trader,Limited Company
30668,2014-09-29,93,-65249.82232801977,Sole Trader,Limited Company
